generation,N_shifts,logPrior,logLik,eventRate,acceptRate
9600001,3,45.3762,-22270.3,1.71073,0.1815
9625001,3,45.1993,-22263.5,2.03945,0.1708
9650001,4,57.3168,-22261.6,4.58091,0.1853
9675001,3,45.5995,-22267,1.74269,0.2028
9700001,3,46.4331,-22263.9,0.583981,0.2087
9725001,3,47.0203,-22269.7,0.226503,0.1812
9750001,3,45.7731,-22266,1.75129,0.1905
9775001,3,46.0305,-22268.2,1.45403,0.2306
9800001,3,46.657,-22272.4,1.10739,0.187
9825001,4,62.2272,-22272,0.271581,0.1924
9850001,3,46.1128,-22263.8,1.04844,0.1864
9875001,3,47.0647,-22267.8,0.695484,0.2098
9900001,4,61.9418,-22267.7,0.972477,0.2057
9925001,3,44.7358,-22260.5,2.22066,0.211
9950001,3,45.9812,-22262.6,0.405424,0.1701
9975001,3,44.3105,-22262.6,2.92192,0.216
10000001,3,45.3762,-22268.4,0.763698,0.1942
10025001,3,46.0043,-22269.4,0.443991,0.2004
10050001,4,61.5589,-22266.2,0.874667,0.2011
10075001,2,30.2483,-22278.9,1.58336,0.2324
10100001,2,30.8117,-22279.1,0.522423,0.2023
10125001,2,31.0119,-22278.5,0.324721,0.194
10150001,2,31.3913,-22283.3,0.347964,0.1995
10175001,2,31.2675,-22285.3,0.223958,0.1798
10200001,3,46.1273,-22283.4,0.0225674,0.2251
10225001,3,42.8307,-22282.5,0.275469,0.2014
10250001,3,46.5767,-22282,0.030976,0.2067
10275001,2,31.2531,-22282.5,1.18511,0.2004
10300001,3,44.7734,-22280.2,0.305171,0.1982
10325001,2,32.0033,-22281.8,0.0480258,0.205
10350001,2,30.9872,-22285.8,1.25101,0.2285
10375001,2,31.2228,-22282.1,0.483159,0.2224
10400001,2,31.3556,-22278.8,0.0192228,0.2018
10425001,2,31.3351,-22289.3,0.142534,0.1766
10450001,2,31.4167,-22286.5,0.0561081,0.2162
10475001,4,61.9941,-22283.3,0.224916,0.2002
10500001,4,56.8406,-22283,1.36914,0.2496
10525001,2,30.6321,-22282.2,0.732177,0.1976
10550001,2,31.3259,-22283.8,0.268081,0.2102
10575001,2,29.8927,-22283.3,1.83844,0.1948
10600001,2,30.7268,-22280.7,1.12478,0.1974
10625001,4,63.5475,-22284.5,0.692971,0.248
10650001,3,45.1612,-22281.1,0.359703,0.2475
10675001,2,30.2684,-22281.8,1.61402,0.2492
10700001,2,27.1239,-22279.9,4.81135,0.2226
10725001,2,31.7496,-22282.7,0.0972562,0.2088
10750001,2,31.6116,-22288.1,0.502785,0.1885
10775001,2,31.6986,-22284.2,0.0569924,0.2378
10800001,3,43.832,-22282.6,0.978172,0.2084
10825001,2,31.6196,-22287.4,0.3589,0.2002
10850001,4,62.4468,-22278.3,0.279034,0.2312
10875001,2,30.2023,-22288.3,1.61733,0.1966
10900001,2,30.9417,-22287.7,0.657092,0.2027
10925001,3,46.1659,-22278.3,0.0180443,0.2202
10950001,2,30.388,-22279.5,0.973131,0.2039
10975001,2,31.1821,-22279.8,0.236789,0.2012
11000001,2,29.9516,-22280.4,1.39178,0.1835
11025001,3,45.9704,-22284,0.228002,0.2244
11050001,2,31.4307,-22282.6,0.217046,0.2544
11075001,2,30.6927,-22283.1,0.591687,0.196
11100001,3,45.3847,-22281.5,2.52938,0.196
11125001,2,30.4036,-22283.7,0.566435,0.2114
11150001,2,30.1141,-22285.6,1.24014,0.2158
11175001,2,28.3661,-22285.7,2.9201,0.1936
11200001,2,30.1096,-22283.5,0.912169,0.1856
11225001,2,30.0825,-22286.3,1.4341,0.2564
11250001,2,31.4585,-22285.5,0.578284,0.2055
11275001,2,31.2242,-22285.2,0.424871,0.219
11300001,2,31.1532,-22283.6,0.700214,0.2036
11325001,2,32.2783,-22287.1,0.10184,0.2094
11350001,3,47.6976,-22283.2,0.352534,0.2109
11375001,4,63.0896,-22282,0.556334,0.2004
11400001,2,30.0738,-22284.7,1.67753,0.2115
11425001,2,30.9354,-22283,0.625386,0.1956
11450001,2,29.4561,-22285.6,1.87138,0.2072
11475001,2,31.1842,-22288.6,0.00491844,0.1898
11500001,2,28.4176,-22287.4,2.57491,0.1948
11525001,2,30.6519,-22288.2,1.19664,0.1876
11550001,2,31.0336,-22281.3,0.401225,0.2015
11575001,3,45.7628,-22286.8,1.571,0.2136
11600001,2,30.0161,-22284.9,1.05238,0.2058
11625001,2,31.211,-22283.4,0.00332105,0.174
11650001,2,30.6635,-22284.6,0.829454,0.2025
11675001,2,30.6545,-22284.1,1.07337,0.2188
11700001,3,44.8535,-22281.9,0.691521,0.2512
11725001,2,31.6761,-22285.1,0.33983,0.222
11750001,2,29.4483,-22283.8,1.62648,0.2118
11775001,2,30.7464,-22285,0.648408,0.1988
11800001,3,47.0316,-22283.7,0.674994,0.2222
11825001,3,47.1307,-22284.3,0.0966292,0.2278
11850001,2,31.4325,-22285.8,0.0261128,0.1901
11875001,2,30.3055,-22283,1.08434,0.1842
11900001,2,30.8961,-22283.4,0.832367,0.1936
11925001,3,46.1805,-22283.6,0.342789,0.2198
11950001,2,31.1363,-22282.4,0.341738,0.1959
11975001,2,29.821,-22283.7,1.73668,0.2112
12000001,3,44.6084,-22285.3,1.83867,0.2099
12025001,2,31.4305,-22283.6,0.443276,0.2246
12050001,3,46.4649,-22285.8,0.960415,0.2261
12075001,3,46.6092,-22260.5,1.46882,0.257
12100001,3,46.4027,-22258.5,1.45562,0.2696
