generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2010001,2,36.8151,-7550.48,1.74558,0.326
2015001,1,19.2944,-7559.55,3.13596,0.306
2020001,1,21.689,-7560.56,1.09272,0.246
2025001,1,22.718,-7564.46,1.45346,0.211
2030001,1,22.6616,-7557.85,0.677801,0.242
2035001,3,58.6657,-7552.75,0.2808,0.364
2040001,2,39.4065,-7557.96,0.652717,0.342
2045001,1,20.3378,-7557.91,2.61816,0.218
2050001,1,22.7813,-7559.63,0.739816,0.172
2055001,3,58.1249,-7550.71,0.214028,0.283
2060001,2,39.1764,-7552.18,0.780864,0.238
2065001,1,22.6995,-7558.14,0.291728,0.276
2070001,1,20.7286,-7558.1,1.2543,0.152
2075001,1,20.8357,-7557.72,1.69731,0.223
2080001,1,21.5745,-7557.33,1.30771,0.314
2085001,3,53.7112,-7554.52,0.427271,0.34
2090001,3,55.7957,-7550.46,0.817969,0.272
2095001,2,34.5829,-7547.74,4.56479,0.307
2100001,3,59.4193,-7548.39,0.494989,0.273
2105001,3,59.6868,-7550.94,1.20512,0.358
2110001,2,41.7644,-7556.69,0.554053,0.256
2115001,1,22.7153,-7559.89,0.108656,0.243
2120001,2,39.893,-7549.5,0.0381422,0.275
2125001,3,59.5028,-7553.78,0.393825,0.24
2130001,2,41.2666,-7557.64,0.601024,0.328
2135001,5,93.3585,-7553.53,2.53215,0.232
2140001,1,18.3665,-7556.68,3.52636,0.209
2145001,1,18.2106,-7555.85,4.54239,0.161
2150001,1,22.2107,-7558.06,0.781025,0.267
2155001,2,37.3963,-7550.06,1.0243,0.285
2160001,2,39.479,-7552.47,0.457182,0.283
2165001,2,37.7722,-7552.45,1.44443,0.31
2170001,1,21.6048,-7558.39,0.7609,0.28
2175001,1,21.1992,-7555.16,1.42281,0.199
2180001,1,21.3743,-7557.61,1.10774,0.223
2185001,2,41.1154,-7551.94,1.13697,0.294
2190001,1,23.9382,-7561.73,0.0300432,0.185
2195001,2,40.4784,-7556,0.570359,0.215
2200001,2,39.6402,-7551.06,0.0622762,0.34
2205001,3,59.3293,-7553,1.44022,0.329
2210001,2,41.0521,-7556.5,0.00485289,0.252
2215001,2,42.5409,-7563.97,0.444097,0.237
2220001,2,37.1575,-7558.93,2.94823,0.206
2225001,2,41.2367,-7558.99,0.456746,0.341
2230001,2,41.6188,-7558.3,0.394393,0.205
2235001,2,41.6999,-7559.56,0.804568,0.265
2240001,1,23.1795,-7557.69,0.190717,0.184
2245001,2,39.0491,-7559.1,1.06455,0.257
2250001,2,39.2873,-7558.37,0.114316,0.201
2255001,1,21.298,-7558.26,0.958508,0.203
2260001,2,38.4355,-7553.3,1.71482,0.245
2265001,1,20.9199,-7555.95,1.14076,0.233
2270001,2,39.9687,-7554.03,1.58827,0.256
2275001,2,40.8924,-7555.52,1.17526,0.266
2280001,2,38.661,-7558.26,0.322042,0.226
2285001,1,21.7942,-7557.24,0.0533957,0.222
2290001,1,22.0202,-7558.37,0.588766,0.205
2295001,1,22.6157,-7557.75,0.00999022,0.165
2300001,1,23.3009,-7561.65,0.184386,0.215
2305001,1,21.3141,-7559.04,1.62882,0.18
2310001,1,22.9898,-7559.98,0.457651,0.256
2315001,1,22.1251,-7561.21,1.15691,0.195
2320001,1,22.1952,-7558.28,0.322862,0.178
2325001,2,40.0598,-7556.25,1.06657,0.318
2330001,1,23.3792,-7559.37,0.333407,0.231
2335001,1,21.6472,-7557.59,0.55646,0.149
2340001,2,38.6397,-7558.8,1.1577,0.196
2345001,1,22.657,-7557.3,0.391734,0.209
2350001,1,21.0825,-7558.38,2.02253,0.194
2355001,1,23.2647,-7557.76,0.0484783,0.177
2360001,3,56.0314,-7546.62,0.977024,0.318
2365001,1,21.9042,-7558.85,1.53081,0.266
2370001,1,19.3288,-7556.06,3.05282,0.18
2375001,1,21.6646,-7558.36,0.788905,0.227
2380001,1,22.5364,-7560.94,1.50208,0.251
2385001,2,36.8116,-7560.26,1.77377,0.318
2390001,2,41.9508,-7559.37,0.119514,0.238
2395001,2,38.8555,-7560.31,2.86425,0.238
2400001,1,21.3713,-7555.19,0.686733,0.202
2405001,2,40.5319,-7559.5,1.35209,0.195
2410001,2,38.2328,-7557.49,2.11317,0.223
2415001,1,22.8701,-7558.46,0.617923,0.203
2420001,1,22.5253,-7559.82,1.35574,0.223
2425001,1,24.0153,-7562.48,0.128353,0.238
2430001,1,21.862,-7561.25,1.56558,0.207
2435001,1,22.619,-7557.85,0.27519,0.201
2440001,1,19.2101,-7560.42,2.15345,0.176
2445001,1,20.6726,-7558.57,0.606799,0.204
2450001,3,59.6245,-7555.89,0.217747,0.323
2455001,1,22.4724,-7558.53,0.560441,0.286
2460001,1,22.1999,-7555.94,0.527242,0.169
2465001,1,22.1768,-7557.27,0.534861,0.183
2470001,1,22.1885,-7558.89,0.537837,0.172
2475001,1,16.45,-7558.16,6.51084,0.185
2480001,2,41.8513,-7562.5,0.0417602,0.381
2485001,1,21.9312,-7558.3,0.0781333,0.265
2490001,3,57.3474,-7557.1,0.741517,0.239
2495001,1,23.2391,-7559.9,0.0979594,0.254
2500001,1,21.2706,-7555.15,0.824013,0.245
2505001,1,21.4758,-7555.11,0.939664,0.184
2510001,2,41.2511,-7558.24,0.955064,0.216
2515001,2,37.5411,-7556.16,0.273631,0.267
2520001,2,40.2496,-7549.66,0.472265,0.202
2525001,2,36.1801,-7554.13,3.23519,0.277
2530001,2,40.7,-7561.35,0.215781,0.189
2535001,1,23.2235,-7557.68,0.131198,0.217
2540001,1,22.8769,-7558.41,0.239859,0.158
2545001,1,22.7543,-7558.75,0.204202,0.336
2550001,1,22.6108,-7560.37,0.233903,0.187
2555001,1,22.3364,-7555.42,0.167935,0.224
2560001,2,41.6567,-7553.66,0.265149,0.227
2565001,1,21.8763,-7557.61,1.09359,0.292
2570001,1,22.4705,-7558.85,0.339787,0.208
2575001,1,21.9069,-7555.67,0.573392,0.156
2580001,1,20.3717,-7557.47,2.66275,0.278
2585001,2,39.8087,-7554.49,0.67067,0.411
2590001,3,59.1002,-7558.76,1.27807,0.257
2595001,1,23.1171,-7559.89,0.182093,0.208
2600001,1,19.8076,-7555.59,2.05976,0.181
2605001,2,42.7039,-7559.28,0.124686,0.291
2610001,1,23.0775,-7560.37,0.255192,0.225
2615001,1,23.1209,-7560.13,0.010502,0.234
2620001,1,20.0349,-7557.06,2.13577,0.19
2625001,3,53.4838,-7554.6,0.242212,0.275
2630001,1,21.5337,-7559.59,1.16871,0.18
2635001,1,23.1108,-7560.95,0.968676,0.304
2640001,1,21.654,-7561.18,1.8705,0.307
2645001,1,22.6732,-7560.72,0.747634,0.242
2650001,1,22.9488,-7558.95,0.681373,0.163
2655001,2,38.9869,-7558.2,1.34864,0.333
2660001,1,20.4127,-7559.29,2.9604,0.244
2665001,3,55.6157,-7553.08,0.453548,0.247
2670001,4,77.3887,-7555,3.54427,0.324
2675001,1,20.9137,-7554.13,1.23475,0.183
2680001,2,41.5305,-7556.52,0.630228,0.175
